sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
122000	30320	9.953125	11.05	0.1105	1.0	0.1990094552003602
124000	30320	10.09375	9.9	0.099	1.0	0.18016378525932666
126000	30320	10.25	10.0	0.1	1.0	0.18181818181818182
128000	30320	10.4375	11.05	0.1105	1.0	0.1990094552003602
130000	30320	10.5625	8.6	0.086	1.0	0.1583793738489871
132000	30320	10.703125	9.0	0.09	1.0	0.16513761467889906
134000	30320	10.875	10.2	0.102	1.0	0.18511796733212338
136000	30320	11.046875	11.8	0.118	1.0	0.21109123434704832
138000	30320	11.25	11.25	0.1125	1.0	0.20224719101123595
140000	30320	11.390625	9.15	0.0915	1.0	0.16765918460833715
142000	30320	11.578125	10.4	0.104	1.0	0.18840579710144925
144000	30320	11.734375	9.65	0.0965	1.0	0.17601459188326493
146000	30320	11.875	10.05	0.1005	1.0	0.1826442526124489
148000	30320	12.046875	10.45	0.1045	1.0	0.1892258940697148
150000	30152	12.1875	10.05	0.1005	1.0	0.1826442526124489
152000	30320	12.375	11.15	0.1115	1.0	0.200629779577148
154000	30152	12.5	9.35	0.0935	1.0	0.17101051668952905
156000	30152	12.640625	8.8	0.088	1.0	0.16176470588235292
158000	30320	12.75	9.8	0.098	1.0	0.1785063752276867
160000	30320	12.90625	9.8	0.098	1.0	0.1785063752276867
162000	30320	13.0625	10.6	0.106	1.0	0.19168173598553342
164000	30320	13.203125	8.65	0.0865	1.0	0.15922687528762078
166000	30320	13.34375	10.4	0.104	1.0	0.18840579710144925
168000	30320	13.484375	9.55	0.0955	1.0	0.17434961204929258
170000	30320	13.625	9.45	0.0945	1.0	0.1726815897670169
172000	30320	13.796875	9.9	0.099	1.0	0.18016378525932666
174000	30320	13.9375	9.75	0.0975	1.0	0.17767653758542143
176000	30320	14.09375	9.75	0.0975	1.0	0.17767653758542143
178000	30320	14.25	10.4	0.104	1.0	0.18840579710144925
